# 国界、十段线以及南海诸岛数据（不含省界数据）
# 数据下载链接：https://gmt-china.org/example/ex003/
# 更新日期：2017年9月16日
>
109.5059 42.46701
109.51395 42.466942
109.5217 42.46664
109.52848 42.467457
109.53883 42.472691
109.54366 42.475983
109.56004 42.486134
109.56763 42.490623
109.59067 42.505699
109.6022 42.512775
109.61835 42.520855
109.63908 42.531303
109.65427 42.540958
109.66882 42.551285
109.69331 42.56065
109.70866 42.565727
109.72273 42.571693
109.74514 42.578953
109.77036 42.586025
109.78632 42.591331
109.80379 42.598263
109.82403 42.606155
109.85748 42.618607
109.87597 42.623028
109.89135 42.627625
109.90337 42.630566
109.91792 42.631943
109.92911 42.63121
110.10083 42.639107
110.10327 42.640743
110.10992 42.647923
110.12839 42.666706
110.13633 42.672077
110.14742 42.675663
110.15235 42.677105
110.16776 42.681896
110.18936 42.687679
110.19923 42.690788
110.21094 42.694836
110.25197 42.707047
110.27264 42.713718
110.2936 42.720848
110.30808 42.726749
110.31885 42.731686
110.32564 42.733829
110.32739 42.734501
110.33119 42.735958
110.33398 42.735992
110.34631 42.741405
110.35185 42.743759
110.36048 42.747295
110.37065 42.751305
110.37373 42.752483
110.38485 42.756279
110.39133 42.758873
110.40335 42.763813
110.41568 42.769218
110.42216 42.771809
110.42986 42.775558
110.43293 42.777195
110.43719 42.782272
110.44202 42.789413
110.44957 42.801155
110.45256 42.807133
110.4549 42.814476
110.45727 42.8209
110.46273 42.828049
110.47131 42.835232
110.48116 42.841286
110.48639 42.844318
110.51588 42.86544
110.52664 42.8731
110.55901 42.891506
110.61916 42.927322
110.62811 42.932671
110.63454 42.93959
110.63724 42.946014
110.65086 42.970375
110.65512 42.977272
110.66153 42.986015
110.66978 42.996838
110.67835 43.006977
110.68171 43.011349
110.68354 43.014111
110.68502 43.019379
110.68493 43.025093
110.68297 43.030556
110.68227 43.035122
110.68655 43.040192
110.69367 43.044601
110.7093 43.063713
110.71886 43.071571
110.72842 43.079884
110.73305 43.084042
110.74079 43.088451
110.74887 43.091496
110.75882 43.094784
110.76688 43.099884
110.77116 43.105633
110.78012 43.113251
110.7866 43.119247
110.79185 43.123634
110.79928 43.129185
110.80144 43.13126
110.80604 43.137695
110.81373 43.1469
110.82081 43.154957
110.82482 43.158875
110.8307 43.163952
110.83782 43.169495
110.84867 43.177349
110.8567 43.185184
110.87028 43.199917
110.87863 43.207977
110.88884 43.217197
110.90217 43.228268
110.9124 43.236801
110.93191 43.25568
110.98059 43.301041
110.98742 43.30703
110.99612 43.314171
111.00607 43.322006
111.01605 43.327557
111.02886 43.332439
111.03574 43.334999
111.0479 43.34193
111.06541 43.348438
111.08011 43.353783
111.09637 43.359821
111.10732 43.363541
111.1189 43.367493
111.12704 43.370052
111.14081 43.37447
111.14676 43.377018
111.1527 43.379333
111.15387 43.3797
111.16898 43.384449
111.18371 43.389095
111.20218 43.395588
111.21314 43.399296
111.22694 43.403023
111.24292 43.407894
111.25922 43.413227
111.27679 43.417416
111.29311 43.419998
111.30943 43.422123
111.327 43.425167
111.34489 43.430721
111.36054 43.440601
111.36617 43.446793
111.37022 43.45229
111.37804 43.459629
111.38963 43.469948
111.40155 43.476387
111.42039 43.48193
111.43799 43.486324
111.45338 43.489338
111.46471 43.490059
111.47697 43.48872
111.49397 43.487167
111.5163 43.486538
111.52888 43.48748
111.54146 43.487049
111.55278 43.487076
111.56379 43.488239
111.57291 43.490772
111.58704 43.500389
111.60496 43.513443
111.61721 43.52351
111.62979 43.536095
111.64741 43.550053
111.65086 43.552341
111.66566 43.565609
111.67825 43.576584
111.6918 43.587109
111.7003 43.593967
111.7148 43.606083
111.72552 43.615913
111.7416 43.628029
111.75265 43.637856
111.76369 43.648136
111.776 43.658875
111.78768 43.666416
111.79904 43.669613
